code_insee,nom_standard,dep_code,population,superficie_km2,densite,latitude_mairie,longitude_mairie
27572,Saint-Meslin-du-Bosc,27,307,2,198.0,49.214,0.878
27576,Sainte-Opportune-du-Bosc,27,644,8,79.0,49.162,0.838
27577,Sainte-Opportune-la-Mare,27,432,11,39.0,49.417,0.544
27578,Sainte-Marie-d'Attez,27,585,10,61.0,48.803,0.955
27579,Saint-Ouen-de-Pontcheuil,27,101,1,90.0,49.235,0.952
27580,Saint-Ouen-de-Thouberville,27,2446,6,382.0,49.356,0.893
27582,Saint-Ouen-du-Tilleul,27,1762,4,438.0,49.294,0.95
27584,Saint-Paul-de-Fourques,27,273,4,65.0,49.22,0.796
27586,Saint-Philbert-sur-Boissey,27,173,3,56.0,49.256,0.787
27587,Saint-Philbert-sur-Risle,27,808,13,61.0,49.295,0.65
27589,Saint-Pierre-de-Bailleul,27,971,6,151.0,49.122,1.39
27590,Saint-Pierre-de-Cernières,27,242,12,20.0,48.945,0.515
27591,Saint-Pierre-de-Cormeilles,27,584,18,33.0,49.238,0.382
27592,Saint-Pierre-de-Salerne,27,243,7,36.0,49.202,0.66
27593,Saint-Pierre-des-Fleurs,27,1653,3,580.0,49.251,0.966
27594,Saint-Pierre-des-Ifs,27,265,6,43.0,49.27,0.608
27595,Saint-Pierre-du-Bosguérard,27,979,10,96.0,49.262,0.89
27597,Saint-Pierre-du-Val,27,586,12,48.0,49.398,0.361
27598,Saint-Pierre-du-Vauvray,27,1235,4,275.0,49.233,1.221
27599,Saint-Pierre-la-Garenne,27,918,8,118.0,49.147,1.397
27601,Saint-Samson-de-la-Roque,27,432,18,24.0,49.428,0.43
27602,Saint-Sébastien-de-Morsent,27,5530,10,552.0,49.007,1.088
27603,Saint-Siméon,27,314,8,42.0,49.286,0.525
27604,Saint-Sulpice-de-Grimbouville,27,151,4,35.0,49.377,0.446
27605,Saint-Sylvestre-de-Cormeilles,27,227,10,24.0,49.245,0.429
27606,Saint-Symphorien,27,476,4,124.0,49.315,0.465
27608,Saint-Victor-de-Chrétienville,27,439,6,75.0,49.073,0.516
27609,Saint-Victor-d'Épine,27,336,8,42.0,49.21,0.608
27610,Saint-Victor-sur-Avre,27,55,7,8.0,48.702,0.855
27611,Saint-Vigor,27,311,7,47.0,49.075,1.265
27612,Saint-Vincent-des-Bois,27,336,5,63.0,49.072,1.399
27613,Saint-Vincent-du-Boulay,27,373,7,57.0,49.103,0.489
27614,Sancourt,27,171,7,26.0,49.355,1.686
27615,Sassey,27,196,4,45.0,49.051,1.223
27616,La Saussaye,27,1887,4,536.0,49.258,0.983
27617,Saussay-la-Campagne,27,531,5,108.0,49.316,1.512
27618,Sébécourt,27,463,15,31.0,48.972,0.837
27620,Selles,27,472,10,47.0,49.301,0.507
27621,Serez,27,176,6,28.0,48.934,1.363
27622,Serquigny,27,1785,12,155.0,49.109,0.715
27623,Surtauville,27,490,4,111.0,49.208,1.054
27624,Surville,27,868,6,151.0,49.198,1.104
27625,Suzay,27,349,4,86.0,49.272,1.516
27627,Le Theil-Nolent,27,259,4,63.0,49.154,0.539
27629,Thiberville,27,1773,8,222.0,49.138,0.456
27630,Thibouville,27,323,9,36.0,49.148,0.791
27631,Thierville,27,370,4,102.0,49.267,0.719
27632,Le Thil,27,601,4,143.0,49.31,1.556
27633,Les Thilliers-en-Vexin,27,495,2,313.0,49.237,1.607
27635,Le Thuit,27,141,3,45.0,49.258,1.359
27638,Le Thuit de l'Oison,27,3775,10,382.0,49.265,0.937
27640,Tilleul-Dame-Agnès,27,194,5,38.0,49.003,0.89
27641,Le Tilleul-Lambert,27,264,6,45.0,49.087,0.94
27643,Tillières-sur-Avre,27,1048,17,62.0,48.759,1.058
27644,Tilly,27,571,12,47.0,49.145,1.53
27645,Tocqueville,27,152,2,61.0,49.408,0.61
27646,Le Torpt,27,451,7,68.0,49.333,0.374
27649,Touffreville,27,347,11,32.0,49.35,1.441
27650,Tournedos-Bois-Hubert,27,457,8,57.0,49.076,0.981
27652,Tourneville,27,302,7,42.0,49.097,1.117
27654,Tourville-la-Campagne,27,1120,8,138.0,49.227,0.906
27655,Tourville-sur-Pont-Audemer,27,725,11,67.0,49.33,0.507
27656,Toutainville,27,1290,12,109.0,49.364,0.462
27658,Le Tremblay-Omonville,27,376,5,69.0,49.119,0.91
27659,La Trinité,27,126,3,42.0,48.987,1.236
27660,La Trinité-de-Réville,27,236,11,21.0,48.97,0.514
27661,La Trinité-de-Thouberville,27,424,3,124.0,49.36,0.878
27662,Triqueville,27,343,10,36.0,49.336,0.441
27663,Le Troncq,27,168,5,36.0,49.191,0.903
27664,Le Tronquay,27,518,19,27.0,49.425,1.478
27665,Trouville-la-Haule,27,754,12,61.0,49.419,0.577
27666,La Vacherie,27,563,8,74.0,49.122,1.146
27667,Valailles,27,401,5,74.0,49.122,0.602
27668,Le Val-David,27,680,7,99.0,48.988,1.25
27669,Valletot,27,421,6,71.0,49.364,0.624
27670,Vandrimare,27,964,7,148.0,49.38,1.346
27671,Vannecrocq,27,163,5,33.0,49.306,0.424
27672,Vascœuil,27,339,7,45.0,49.444,1.376
27673,Vatteville,27,176,4,40.0,49.276,1.295
27674,Vaux-sur-Eure,27,270,3,94.0,49.041,1.339
27676,Les Trois Lacs,27,1742,15,117.0,49.233,1.339
27677,Venon,27,397,5,77.0,49.173,1.051
27678,Les Ventes,27,1045,21,51.0,48.949,1.085
27679,Verneuil d'Avre et d'Iton,27,7305,32,229.0,48.741,0.93
27680,Verneusses,27,184,16,11.0,48.902,0.45
27681,Vernon,27,24543,34,715.0,49.093,1.486
27682,Vesly,27,632,12,53.0,49.24,1.653
27683,Vézillon,27,229,2,114.0,49.225,1.4
27684,Le Vieil-Évreux,27,839,12,73.0,49.006,1.222
27685,La Vieille-Lyre,27,658,17,38.0,48.918,0.749
27686,Vieux-Port,27,48,1,86.0,49.426,0.61
27689,Villegats,27,343,4,95.0,49.0,1.464
27690,Villers-en-Vexin,27,312,6,49.0,49.25,1.586
27691,Villers-sur-le-Roule,27,853,4,199.0,49.194,1.325
27692,Villettes,27,167,7,24.0,49.155,1.044
27693,Sylvains-Lès-Moulins,27,1293,22,60.0,48.92,1.089
27694,Villez-sous-Bailleul,27,316,4,71.0,49.11,1.377
27695,Villez-sur-le-Neubourg,27,249,5,52.0,49.155,0.861
27696,Villiers-en-Désœuvre,27,883,15,60.0,48.948,1.488
27697,Vironvay,27,334,4,87.0,49.207,1.221
27698,Vitot,27,560,5,120.0,49.162,0.9
27699,Voiscreville,27,116,2,67.0,49.281,0.769
27700,Vraiville,27,726,7,110.0,49.22,1.042
27701,Val-de-Reuil,27,12647,26,488.0,49.273,1.217
28001,Abondant,28,2427,35,69.0,48.785,1.44
28003,Allainville,28,144,5,27.0,48.722,1.302
28004,Allonnes,28,314,10,31.0,48.33,1.656
28005,Alluyes,28,754,20,38.0,48.23,1.366
28006,Amilly,28,1806,20,90.0,48.444,1.396
28007,Anet,28,2696,8,341.0,48.857,1.439
28008,Ardelles,28,209,10,20.0,48.545,1.173
28009,Ardelu,28,71,4,17.0,48.353,1.912
28010,Argenvilliers,28,320,18,17.0,48.261,0.957
28012,Vald'Yerre,28,3577,65,55.0,48.098,1.123
28013,Aunay-sous-Auneau,28,1537,20,78.0,48.442,1.808
28014,Aunay-sous-Crécy,28,672,8,79.0,48.671,1.305
28015,Auneau-Bleury-Saint-Symphorien,28,6288,17,367.0,48.463,1.776
28016,Les Autels-Villevillon,28,113,10,11.0,48.174,0.997
28018,Authon-du-Perche,28,1484,17,88.0,48.195,0.897
28019,Baigneaux,28,199,12,17.0,48.128,1.814
28021,Bailleau-le-Pin,28,1607,17,96.0,48.366,1.33
28022,Bailleau-l'Évêque,28,1159,20,59.0,48.49,1.396
28023,Bailleau-Armenonville,28,1344,18,75.0,48.532,1.653
28024,Barjouville,28,1767,4,428.0,48.41,1.478
28025,Barmainville,28,97,6,15.0,48.254,1.95
28026,Baudreville,28,239,13,18.0,48.332,1.906
28027,La Bazoche-Gouet,28,1215,38,32.0,48.138,0.98
28028,Bazoches-en-Dunois,28,261,19,14.0,48.102,1.568
28029,Bazoches-les-Hautes,28,323,17,19.0,48.157,1.81
28030,Beauche,28,281,17,17.0,48.685,0.968
28031,Beaumont-les-Autels,28,422,21,20.0,48.257,0.959
28032,Beauvilliers,28,344,23,15.0,48.298,1.652
28033,Belhomert-Guéhouville,28,794,11,72.0,48.502,1.057
28034,Berchères-Saint-Germain,28,892,28,32.0,48.535,1.482
28035,Berchères-les-Pierres,28,968,20,48.0,48.385,1.552
28036,Berchères-sur-Vesgre,28,849,12,69.0,48.844,1.551
28037,Bérou-la-Mulotière,28,341,13,26.0,48.746,1.049
28038,Béthonvilliers,28,125,12,10.0,48.222,0.908
28039,Béville-le-Comte,28,1682,20,83.0,48.436,1.711
28040,Billancelles,28,316,12,26.0,48.487,1.216
28041,Blandainville,28,280,14,20.0,48.309,1.292
28045,Boissy-en-Drouais,28,232,6,38.0,48.729,1.262
28046,Boissy-lès-Perche,28,484,34,14.0,48.685,0.889
28047,Boisville-la-Saint-Père,28,717,25,28.0,48.327,1.694
28048,La Bourdinière-Saint-Loup,28,745,20,37.0,48.318,1.411
28049,Boncé,28,233,9,26.0,48.308,1.505
28050,Boncourt,28,271,4,72.0,48.847,1.463
28051,Bonneval,28,4859,29,168.0,48.182,1.385
28052,Bouglainval,28,738,14,51.0,48.565,1.505
28053,Le Boullay-les-Deux-Églises,28,243,14,17.0,48.625,1.329
28054,Le Boullay-Mivoye,28,514,11,46.0,48.648,1.407
28055,Le Boullay-Thierry,28,570,13,44.0,48.638,1.431
28056,Boutigny-Prouais,28,1663,33,50.0,48.745,1.587
28057,Bouville,28,576,16,37.0,48.259,1.38
28058,Bréchamps,28,367,6,67.0,48.672,1.522
28059,Brezolles,28,1805,14,127.0,48.69,1.073
28060,Briconville,28,266,6,42.0,48.529,1.387
28061,Brou,28,3248,20,165.0,48.211,1.166
28062,Broué,28,882,12,72.0,48.75,1.522
28064,Bû,28,2022,23,88.0,48.797,1.493
28065,Bullainville,28,106,7,16.0,48.172,1.509
28067,Cernay,28,86,8,11.0,48.384,1.238
28068,Challet,28,434,10,43.0,48.554,1.435
28070,Champhol,28,3706,5,675.0,48.469,1.5
28071,Champrond-en-Gâtine,28,712,34,21.0,48.402,1.074
28072,Champrond-en-Perchet,28,397,9,43.0,48.311,0.868
28073,Champseru,28,346,15,23.0,48.492,1.656
28074,La Chapelle-d'Aunainville,28,245,8,33.0,48.417,1.807
28075,La Chapelle-du-Noyer,28,1012,13,76.0,48.055,1.313
28076,La Chapelle-Forainvilliers,28,202,5,37.0,48.729,1.502
28077,La Chapelle-Fortin,28,167,15,11.0,48.645,0.864
28078,Chapelle-Guillaume,28,183,20,9.0,48.115,0.908
28079,Chapelle-Royale,28,308,10,31.0,48.144,1.054
28080,Charbonnières,28,255,21,12.0,48.192,0.935
28081,Charonville,28,297,10,31.0,48.281,1.306
28082,Charpont,28,654,7,90.0,48.7,1.438
28084,Chartainvilliers,28,677,9,74.0,48.545,1.553
28085,Chartres,28,38447,17,2275.0,48.444,1.489
28086,Chassant,28,312,4,70.0,48.294,1.062
28087,Châtaincourt,28,234,15,16.0,48.694,1.227
28088,Châteaudun,28,12909,28,454.0,48.07,1.328
28089,Châteauneuf-en-Thymerais,28,2620,4,641.0,48.581,1.242
28090,Les Châtelets,28,107,10,11.0,48.649,1.01
28091,Les Châtelliers-Notre-Dame,28,146,11,13.0,48.347,1.203
28092,Châtenay,28,232,10,22.0,48.359,1.883
28094,Chaudon,28,1665,11,145.0,48.66,1.499
28095,Chauffours,28,282,8,37.0,48.395,1.347
28096,La Chaussée-d'Ivry,28,1294,8,153.0,48.882,1.48
28098,Cherisy,28,1827,12,147.0,48.748,1.424
28099,Chuisnes,28,1101,23,47.0,48.447,1.207
28100,Cintray,28,461,4,115.0,48.448,1.367
28102,Clévilliers,28,742,16,47.0,48.543,1.389
28103,Cloyes-les-Trois-Rivières,28,5609,20,279.0,47.997,1.234
28104,Coltainville,28,906,18,50.0,48.486,1.585
28105,Combres,28,548,15,36.0,48.325,1.063
28106,Conie-Molitard,28,395,15,26.0,48.113,1.44
28107,Corancez,28,349,7,51.0,48.367,1.519
28108,Cormainville,28,231,18,13.0,48.136,1.611
28109,Les Corvées-les-Yys,28,318,14,23.0,48.363,1.141
28110,Le Coudray,28,4089,5,745.0,48.43,1.491
28111,Coudray-au-Perche,28,362,15,25.0,48.232,0.855
28113,Coulombs,28,1331,13,105.0,48.651,1.542
28114,Courbehaye,28,136,20,7.0,48.16,1.608
28116,Courville-sur-Eure,28,2806,11,251.0,48.449,1.24
28117,Crécy-Couvé,28,270,7,40.0,48.672,1.283
28118,Croisilles,28,424,6,73.0,48.689,1.504
28119,La Croix-du-Perche,28,148,13,12.0,48.274,1.049
28120,Crucey-Villages,28,445,44,10.0,48.667,1.078
28121,Dambron,28,105,12,9.0,48.114,1.873
28122,Dammarie,28,1495,33,46.0,48.344,1.493
28123,Dampierre-sous-Brou,28,447,15,31.0,48.211,1.112
28124,Dampierre-sur-Avre,28,755,18,41.0,48.763,1.15
28126,Dancy,28,197,10,20.0,48.15,1.464
28127,Dangeau,28,1247,40,31.0,48.209,1.288
28128,Dangers,28,434,7,59.0,48.507,1.351
28129,Denonville,28,767,13,59.0,48.392,1.812
28130,Digny,28,1000,41,25.0,48.537,1.153
28132,Donnemain-Saint-Mamès,28,659,13,52.0,48.107,1.369
28134,Dreux,28,30879,24,1272.0,48.736,1.371
28135,Droue-sur-Drouette,28,1195,5,221.0,48.601,1.703
28136,Écluzelles,28,161,3,50.0,48.71,1.425
28137,Écrosnes,28,823,24,34.0,48.545,1.727
28139,Épeautrolles,28,176,9,19.0,48.309,1.327
28140,Épernon,28,5549,7,842.0,48.61,1.674
28141,Ermenonville-la-Grande,28,320,12,26.0,48.337,1.385
28142,Ermenonville-la-Petite,28,185,5,36.0,48.296,1.354
28143,Escorpain,28,245,10,26.0,48.721,1.21
28144,Les Étilleux,28,200,8,24.0,48.234,0.823
28146,Faverolles,28,835,10,83.0,48.687,1.58
28147,Favières,28,613,13,48.0,48.529,1.227
28148,Le Favril,28,371,24,15.0,48.463,1.129
28149,La Ferté-Vidame,28,566,40,14.0,48.612,0.901
28151,Fessanvilliers-Mattanvilliers,28,176,12,15.0,48.713,1.047
28153,Flacey,28,208,14,15.0,48.148,1.35
28154,Fontaine-la-Guyon,28,1665,15,113.0,48.474,1.312
28155,Fontaine-les-Ribouts,28,193,7,27.0,48.654,1.255
28156,Fontaine-Simon,28,885,17,52.0,48.504,1.017
28157,Fontenay-sur-Conie,28,140,13,10.0,48.164,1.665
28158,Fontenay-sur-Eure,28,1153,14,84.0,48.395,1.412
28159,La Framboisière,28,342,5,67.0,48.595,1.014
28160,Francourville,28,894,19,48.0,48.405,1.661
28161,Frazé,28,493,28,18.0,48.262,1.098
28162,Fresnay-le-Comte,28,289,8,35.0,48.303,1.476
28163,Fresnay-le-Gilmert,28,218,6,36.0,48.514,1.42
28164,Fresnay-l'Évêque,28,743,29,25.0,48.265,1.822
28166,Friaize,28,259,11,24.0,48.432,1.135
28167,Fruncé,28,381,17,22.0,48.407,1.225
28168,Gallardon,28,3589,11,320.0,48.525,1.69
28169,Garancières-en-Beauce,28,221,11,19.0,48.436,1.918
28170,Garancières-en-Drouais,28,281,7,43.0,48.703,1.284
28171,Garnay,28,973,14,68.0,48.704,1.34
28172,Gas,28,752,12,61.0,48.568,1.665
28173,Gasville-Oisème,28,1482,9,162.0,48.467,1.538
28175,La Gaudaine,28,178,9,19.0,48.303,0.929
28176,Le Gault-Saint-Denis,28,681,24,29.0,48.244,1.484
28177,Gellainville,28,760,12,63.0,48.416,1.533
28178,Germainville,28,330,9,38.0,48.743,1.484
28180,Gilles,28,490,7,67.0,48.912,1.515
28182,Gohory,28,316,10,33.0,48.167,1.229
28183,Gommerville,28,675,27,25.0,48.346,1.945
28184,Gouillons,28,340,12,28.0,48.342,1.84
28185,Goussainville,28,1309,11,118.0,48.776,1.555
28187,Guainville,28,673,14,47.0,48.915,1.492
28188,Le Gué-de-Longroi,28,919,7,133.0,48.5,1.718
28189,Guilleville,28,171,13,13.0,48.226,1.812
28190,Guillonville,28,461,27,17.0,48.092,1.661
28191,Hanches,28,2683,16,165.0,48.601,1.643
28192,Happonvilliers,28,321,19,17.0,48.325,1.109
28193,Havelu,28,127,4,34.0,48.788,1.533
28194,Houville-la-Branche,28,409,14,30.0,48.443,1.644
28195,Houx,28,749,6,119.0,48.566,1.62
28196,Illiers-Combray,28,3224,34,95.0,48.298,1.247
28197,Intréville,28,130,9,14.0,48.296,1.937
28198,Jallans,28,792,9,87.0,48.075,1.371
28199,Janville-en-Beauce,28,2512,12,204.0,48.2,1.883
28200,Jaudrais,28,423,15,27.0,48.577,1.128
28201,Jouy,28,1979,13,152.0,48.512,1.551
28202,Lamblore,28,327,11,30.0,48.627,0.916
28203,Landelles,28,634,10,61.0,48.467,1.201
28206,Laons,28,663,16,42.0,48.705,1.176
28207,Léthuin,28,237,7,34.0,48.368,1.868
28208,Levainville,28,377,6,68.0,48.49,1.743
28209,Lèves,28,5623,8,748.0,48.469,1.481
28210,Levesville-la-Chenard,28,225,14,16.0,48.304,1.824
28211,Logron,28,576,23,25.0,48.148,1.262
28212,Loigny-la-Bataille,28,209,18,11.0,48.121,1.735
28213,Lormaye,28,679,1,468.0,48.647,1.54
28214,La Loupe,28,3268,7,442.0,48.471,1.014
28215,Louville-la-Chenard,28,250,20,13.0,48.325,1.787
28216,Louvilliers-en-Drouais,28,212,4,51.0,48.732,1.285
28217,Louvilliers-lès-Perche,28,188,15,13.0,48.622,1.079
28218,Lucé,28,15602,6,2713.0,48.438,1.462
28219,Luigny,28,417,16,26.0,48.24,1.024
28220,Luisant,28,6682,4,1522.0,48.429,1.474
28221,Lumeau,28,136,15,9.0,48.116,1.786
28222,Luplanté,28,386,17,23.0,48.3,1.401
28223,Luray,28,1573,5,346.0,48.724,1.395
28225,Magny,28,641,13,48.0,48.349,1.262
28226,Maillebois,28,911,41,22.0,48.631,1.148
28227,Maintenon,28,4499,12,391.0,48.586,1.577
28229,Mainvilliers,28,11057,12,920.0,48.451,1.464
28230,Maisons,28,391,10,41.0,48.409,1.844
28231,La Mancelière,28,161,6,27.0,48.648,0.995
28232,Manou,28,599,14,44.0,48.52,0.98
28233,Marboué,28,1139,27,43.0,48.114,1.332
28234,Marchéville,28,491,13,39.0,48.368,1.252
28235,Marchezais,28,406,2,182.0,48.773,1.509
28236,Arcisses,28,2200,12,180.0,48.334,0.837
28237,Marolles-les-Buis,28,207,13,16.0,48.361,0.928
28239,Marville-Moutiers-Brûlé,28,985,20,48.0,48.676,1.39
28240,Meaucé,28,499,12,43.0,48.487,1.002
28242,Méréglise,28,103,4,23.0,48.29,1.187
28243,Mérouville,28,213,10,22.0,48.297,1.898
28245,Meslay-le-Grenet,28,372,9,42.0,48.367,1.382
28246,Meslay-le-Vidame,28,525,15,35.0,48.281,1.462
28247,Le Mesnil-Simon,28,572,9,62.0,48.896,1.538
28248,Le Mesnil-Thomas,28,334,16,21.0,48.6,1.094
28249,Mévoisins,28,619,4,143.0,48.549,1.593
28251,Mézières-en-Drouais,28,1055,9,124.0,48.725,1.425
28252,Miermaigne,28,177,11,16.0,48.246,0.993
28253,Mignières,28,1124,13,86.0,48.359,1.426
28254,Mittainvilliers-Vérigny,28,799,12,68.0,48.498,1.31
28255,Moinville-la-Jeulin,28,163,6,27.0,48.381,1.7
28256,Moléans,28,440,11,40.0,48.114,1.392
28257,Mondonville-Saint-Jean,28,90,6,16.0,48.364,1.825
28259,Montboissier,28,335,14,24.0,48.221,1.393
28260,Montharville,28,100,6,15.0,48.183,1.33
28261,Montigny-le-Chartif,28,593,26,23.0,48.286,1.153
28263,Montigny-sur-Avre,28,251,7,34.0,48.729,1.02
28264,Montireau,28,137,10,13.0,48.408,1.026
28265,Montlandon,28,256,3,87.0,48.391,1.023
28267,Montreuil,28,522,6,83.0,48.777,1.377
28268,Morainville,28,15,4,4.0,48.38,1.827
28269,Morancez,28,1918,7,269.0,48.407,1.493
28270,Moriers,28,222,9,25.0,48.215,1.437
28271,Morvilliers,28,129,10,13.0,48.644,0.936
28272,Mottereau,28,150,9,17.0,48.254,1.176
28273,Moulhard,28,138,11,12.0,48.208,1.044
28274,Moutiers,28,241,21,11.0,48.297,1.774
28275,Néron,28,669,19,35.0,48.602,1.514
28276,Neuvy-en-Beauce,28,204,16,13.0,48.267,1.876
28277,Neuvy-en-Dunois,28,298,26,12.0,48.207,1.537
28278,Nogent-le-Phaye,28,1474,15,98.0,48.443,1.575
28279,Nogent-le-Roi,28,3982,13,301.0,48.648,1.531
28280,Nogent-le-Rotrou,28,9341,23,400.0,48.322,0.822
28281,Nogent-sur-Eure,28,507,9,55.0,48.39,1.362
28282,Nonvilliers-Grandhoux,28,432,22,20.0,48.343,1.172
28283,Nottonville,28,279,25,11.0,48.113,1.506
28284,Oinville-Saint-Liphard,28,277,22,13.0,48.234,1.917
28285,Oinville-sous-Auneau,28,339,10,32.0,48.466,1.728
28286,Ollé,28,625,13,48.0,48.387,1.296
28287,Orgères-en-Beauce,28,989,15,64.0,48.146,1.681
28289,Ormoy,28,223,9,24.0,48.62,1.472
28290,Orrouer,28,281,13,21.0,48.413,1.288
28291,Ouarville,28,519,20,25.0,48.354,1.772
28292,Ouerre,28,768,13,60.0,48.7,1.464
28293,Oulins,28,1191,10,116.0,48.868,1.472
28294,Oysonville,28,520,10,54.0,48.394,1.953
28296,Péronville,28,266,25,11.0,48.062,1.584
28298,Pierres,28,2780,11,264.0,48.59,1.567
28299,Les Pinthières,28,161,4,40.0,48.702,1.567
28300,Poinville,28,163,8,20.0,48.177,1.9
28301,Poisvilliers,28,449,11,42.0,48.508,1.469
28302,Pontgouin,28,1095,25,43.0,48.482,1.161
28303,Poupry,28,95,15,7.0,48.099,1.84
28304,Prasville,28,444,17,27.0,48.276,1.708
28305,Pré-Saint-Évroult,28,290,22,13.0,48.184,1.466
28306,Pré-Saint-Martin,28,183,7,25.0,48.221,1.476
28308,Prudemanche,28,261,15,17.0,48.716,1.136
28309,Prunay-le-Gillon,28,1089,26,42.0,48.365,1.634
28310,La Puisaye,28,251,21,12.0,48.609,0.958
28312,Puiseux,28,130,5,25.0,48.637,1.375
28313,Réclainville,28,196,10,20.0,48.338,1.745
28314,Les Ressuintes,28,141,8,19.0,48.596,0.938
28315,Revercourt,28,23,5,4.0,48.721,1.084
28316,Rohaire,28,128,10,13.0,48.669,0.852
28317,Roinville,28,576,7,84.0,48.445,1.746
28319,Rouvray-Saint-Denis,28,341,20,17.0,48.28,1.941
28321,Rouvres,28,833,16,51.0,48.84,1.487
28322,Rueil-la-Gadelière,28,479,19,25.0,48.715,0.976
28323,Saint-Ange-et-Torçay,28,285,17,17.0,48.638,1.226
28324,Saint-Arnoult-des-Bois,28,887,21,43.0,48.492,1.262
28325,Saint-Aubin-des-Bois,28,1096,18,60.0,48.466,1.358
28326,Saint-Avit-les-Guespières,28,353,13,28.0,48.27,1.272
28327,Saint-Bomer,28,192,13,14.0,48.196,0.826
28329,Saint-Christophe,28,153,6,25.0,48.127,1.366
28330,Villemaury,28,1325,9,152.0,48.041,1.47
28331,Saintigny,28,934,22,42.0,48.345,0.985
28332,Sainte-Gemme-Moronval,28,1094,5,200.0,48.738,1.414
28333,Saint-Denis-des-Puits,28,147,14,11.0,48.393,1.174
28334,Saint-Denis-Lanneray,28,2129,14,155.0,48.067,1.292
28335,Saint-Éliph,28,838,24,35.0,48.451,1.025
28336,Saint-Éman,28,98,5,21.0,48.322,1.215
28337,Saint-Georges-sur-Eure,28,2759,15,178.0,48.417,1.356
28339,Saint-Germain-le-Gaillard,28,369,8,45.0,48.423,1.258
28341,Saint-Jean-de-Rebervilliers,28,252,11,23.0,48.613,1.251
28342,Saint-Jean-Pierre-Fixte,28,264,7,38.0,48.293,0.836
28343,Saint-Laurent-la-Gâtine,28,455,7,65.0,48.693,1.523
28344,Saint-Léger-des-Aubées,28,261,13,20.0,48.41,1.742
28346,Saint-Lubin-de-Cravant,28,56,7,8.0,48.711,1.091
28347,Saint-Lubin-de-la-Haye,28,918,14,64.0,48.819,1.57
28348,Saint-Lubin-des-Joncherets,28,4062,14,281.0,48.767,1.193
28349,Saint-Lucien,28,262,9,30.0,48.649,1.625
28350,Saint-Luperce,28,974,15,67.0,48.436,1.314
28351,Saint-Maixme-Hauterive,28,399,32,12.0,48.588,1.181
28352,Saint-Martin-de-Nigelles,28,1575,12,127.0,48.612,1.611
28353,Saint-Maur-sur-le-Loir,28,398,17,24.0,48.152,1.417
28354,Saint-Maurice-Saint-Germain,28,475,12,39.0,48.496,1.079
28355,Saint-Ouen-Marchefroy,28,297,9,32.0,48.856,1.531
28357,Saint-Piat,28,1091,11,96.0,48.547,1.585
28358,Saint-Prest,28,2093,17,124.0,48.492,1.531
28359,Saint-Rémy-sur-Avre,28,4057,13,311.0,48.762,1.24
28360,Saint-Sauveur-Marville,28,925,19,49.0,48.597,1.28
28362,Saint-Victor-de-Buthon,28,507,28,18.0,48.408,0.967
28363,Sainville,28,1029,22,47.0,48.415,1.88
28364,Sancheville,28,745,22,34.0,48.191,1.574
28365,Sandarville,28,414,10,43.0,48.349,1.353
28366,Santeuil,28,321,9,34.0,48.388,1.734
28367,Santilly,28,314,18,18.0,48.146,1.876
28368,La Saucelle,28,204,14,14.0,48.63,1.029
28369,Saulnières,28,793,11,74.0,48.658,1.274
28370,Saumeray,28,480,19,25.0,48.25,1.322
28371,Saussay,28,1099,5,234.0,48.859,1.414
28372,Senantes,28,547,8,71.0,48.652,1.582
28373,Senonches,28,2985,63,48.0,48.561,1.034
28374,Serazereux,28,539,16,34.0,48.597,1.435
28375,Serville,28,364,6,65.0,48.767,1.485
28377,Sorel-Moussel,28,1722,13,133.0,48.841,1.382
28378,Souancé-au-Perche,28,505,19,27.0,48.268,0.856
28379,Soulaires,28,478,6,80.0,48.517,1.587
28380,Sours,28,1969,33,59.0,48.412,1.598
28382,Terminiers,28,882,32,27.0,48.084,1.739
28383,Theuville,28,702,24,29.0,48.336,1.601
28385,Le Thieulin,28,438,12,37.0,48.408,1.132
28386,Thimert-Gâtelles,28,1249,43,29.0,48.568,1.252
28387,Thiron-Gardais,28,982,13,73.0,48.311,0.994
28388,Thivars,28,1047,9,114.0,48.38,1.451
28389,Thiville,28,336,28,12.0,48.026,1.374
28390,Tillay-le-Péneux,28,310,22,14.0,48.16,1.774
28391,Toury,28,2600,19,137.0,48.196,1.937
28392,Trancrainville,28,166,12,14.0,48.239,1.861
28393,Tremblay-les-Villages,28,2209,63,35.0,48.6,1.379
28394,Tréon,28,1430,11,130.0,48.676,1.323
28395,Trizay-Coutretot-Saint-Serge,28,429,11,39.0,48.292,0.867
28396,Trizay-lès-Bonneval,28,313,10,32.0,48.2,1.335
28397,Umpeau,28,401,11,35.0,48.476,1.671
28398,Unverre,28,1197,62,19.0,48.198,1.092
28400,Varize,28,193,14,14.0,48.096,1.515
28401,Vaupillon,28,456,13,36.0,48.46,0.993
28403,Ver-lès-Chartres,28,758,10,80.0,48.384,1.478
28404,Vernouillet,28,12455,12,1018.0,48.72,1.356
28405,Vert-en-Drouais,28,1108,10,114.0,48.76,1.292
28406,Éole-en-Beauce,28,1242,37,34.0,48.217,1.704
28407,Vichères,28,286,12,23.0,48.268,0.912
28408,Vierville,28,113,7,17.0,48.385,1.914
28409,Vieuvicq,28,441,16,28.0,48.263,1.214
28410,Villampuy,28,301,17,18.0,48.036,1.51
28411,Villars,28,172,8,20.0,48.23,1.554
28414,Villebon,28,56,2,25.0,48.392,1.208
